Wall time,Step,Value
1683468203.3450096,444416,233.13095092773438
1683468208.3675318,446464,232.77098083496094
1683468213.2764802,448512,232.5923309326172
1683468218.090396,450560,232.67083740234375
1683468223.0977554,452608,235.82022094726562
1683468228.005265,454656,238.21429443359375
1683468233.0674317,456704,242.5213165283203
1683468238.3579652,458752,240.33221435546875
1683468243.2891746,460800,238.85629272460938
1683468248.1030073,462848,241.1576385498047
1683468253.137055,464896,241.20370483398438
1683468258.6022053,466944,239.3704071044922
1683468263.2873356,468992,236.30746459960938
1683468268.726784,471040,235.00588989257812
1683468274.0399878,473088,228.1653594970703
1683468279.4163048,475136,228.34971618652344
1683468284.9578977,477184,226.40145874023438
1683468289.99536,479232,225.7864532470703
1683468294.5767767,481280,227.34945678710938
1683468299.5820875,483328,225.05459594726562
1683468304.5912924,485376,224.33255004882812
1683468309.6562898,487424,220.3821258544922
1683468315.0595748,489472,221.243408203125
1683468320.0422685,491520,223.05294799804688
1683468324.81406,493568,225.6845703125
1683468330.1715527,495616,226.28302001953125
1683468335.4164507,497664,227.79693603515625
1683468340.369823,499712,230.96612548828125
1683468345.0532734,501760,232.3643035888672
