Wall time,Step,Value
1683985841.9804893,61,-0.053041934967041016
1683985848.2533228,62,9.870365142822266
1683985854.5030162,63,-9.523820877075195
1683985860.5916648,64,-7.346796989440918
1683985867.1436617,65,-5.82405948638916
1683985873.6858554,66,-17.462411880493164
1683985880.147765,67,0.5434788465499878
1683985886.782113,68,-6.49441385269165
1683985893.1668503,69,6.768625736236572
1683985899.20859,70,-3.668092727661133
1683985905.2528386,71,18.85213851928711
1683985911.9750795,72,32.6994514465332
1683985918.79182,73,-6.5298590660095215
1683985925.4506457,74,1.142962098121643
1683985932.262303,75,-5.921053886413574
1683985938.704732,76,41.7492790222168
1683985945.0442905,77,37.14841842651367
1683985951.3049963,78,13.06391429901123
1683985957.5407624,79,28.69318199157715
1683985963.8779001,80,29.651159286499023
1683985970.0842075,81,65.77296447753906
1683985976.2449284,82,60.501556396484375
1683985982.4758656,83,38.170650482177734
1683985988.598646,84,51.79590606689453
1683985994.8954961,85,40.67347717285156
1683985999.4542775,86,91.00000762939453
1683986005.9210083,87,81.99929809570312
1683986012.2722328,88,64.72068786621094
1683986017.0209897,89,90.40000915527344
1683986023.2101696,90,55.6614875793457
1683986029.2468607,91,34.74199676513672
1683986035.2794776,92,26.513452529907227
1683986041.3288193,93,81.70509338378906
1683986047.369527,94,29.932809829711914
1683986053.3937523,95,21.1146183013916
1683986059.354609,96,81.80661010742188
1683986065.2931914,97,82.32762908935547
1683986071.3009264,98,84.60566711425781
1683986077.2772956,99,81.87232971191406
1683986083.384863,100,82.87171936035156
1683986089.7231114,101,81.8232192993164
1683986095.7083108,102,87.60001373291016
1683986101.5750322,103,88.20006561279297
1683986107.7497752,104,85.93529510498047
1683986113.967129,105,82.8523941040039
1683986119.147176,106,89.70004272460938
1683986125.210475,107,84.03096008300781
1683986130.1831012,108,89.9000244140625
1683986134.306302,109,91.59999084472656
1683986140.3325996,110,84.37504577636719
1683986143.4400628,111,93.70003509521484
1683986147.3777683,112,92.30001068115234
1683986153.6528704,113,85.45921325683594
1683986160.5662549,114,85.54740905761719
1683986166.9349313,115,82.465087890625
1683986172.984167,116,82.478515625
1683986178.690055,117,88.50003051757812
1683986183.281055,118,90.49998474121094
1683986186.5826929,119,93.49999237060547
1683986190.9523454,120,92.40001678466797
1683986195.956929,121,90.10005950927734
1683986202.7915943,122,81.95236206054688
1683986206.4229069,123,93.59999084472656
1683986209.8498044,124,94.09999084472656
1683986214.0106711,125,91.80000305175781
1683986217.752862,126,92.59999084472656
1683986222.9604144,127,90.70005798339844
1683986225.2151122,128,96.00000762939453
1683986227.9867146,129,95.80001831054688
1683986231.0487957,130,94.00001525878906
1683986232.3228915,131,97.40000915527344
1683986234.822375,132,95.09999084472656
1683986237.7810693,133,94.05335998535156
1683986241.209671,134,93.29997253417969
1683986243.5382738,135,95.40000915527344
1683986246.5733776,136,94.1999740600586
1683986252.6656137,137,31.315195083618164
1683986255.3605673,138,94.60001373291016
1683986261.474946,139,15.196847915649414
1683986267.669642,140,87.3575439453125
1683986273.7153914,141,67.857177734375
1683986279.8900926,142,4.263009071350098
1683986286.119329,143,42.782230377197266
1683986292.085075,144,20.43231964111328
1683986298.1167614,145,29.621206283569336
1683986304.1569843,146,37.28782653808594
1683986310.2812114,147,21.47340965270996
1683986316.3569865,148,71.32565307617188
1683986322.4256732,149,8.699400901794434
1683986328.954944,150,84.01817321777344
1683986335.1116345,151,27.41229248046875
1683986341.2943506,152,77.72993469238281
1683986347.4235322,153,42.82215881347656
1683986353.5774539,154,78.71524810791016
1683986357.8148882,155,91.59999084472656
1683986363.5981736,156,88.50004577636719
1683986368.326881,157,90.50003814697266
1683986373.209988,158,91.3000259399414
1683986379.7414365,159,69.13847351074219
1683986383.5254233,160,92.80001068115234
1683986386.127705,161,95.0
1683986388.499093,162,95.40000915527344
1683986390.2926717,163,96.29996490478516
1683986395.8963609,164,88.8000259399414
1683986402.0045865,165,72.2762222290039
1683986403.7851903,166,96.30000305175781
1683986410.0416858,167,36.36534881591797
1683986416.544123,168,55.84318923950195
1683986422.7111835,169,14.519058227539062
1683986428.9611301,170,23.37569808959961
1683986435.0038006,171,46.68370056152344
1683986440.997021,172,27.919153213500977
1683986447.0388007,173,64.45652770996094
1683986453.0422208,174,27.413537979125977
1683986459.1336966,175,82.26830291748047
1683986465.1944277,176,57.443809509277344
1683986471.2306542,177,57.66493606567383
1683986477.0669463,178,87.90000915527344
1683986481.0650105,179,91.89997863769531
1683986487.141166,180,72.9383316040039
1683986493.294419,181,83.7236099243164
1683986499.3503826,182,72.4557876586914
1683986506.115936,183,63.35715866088867
1683986512.280165,184,88.300048828125
1683986517.727359,185,89.10001373291016
1683986523.3215914,186,88.9000244140625
1683986529.6264691,187,56.67512893676758
1683986535.9295135,188,81.747802734375
1683986541.9243813,189,88.00004577636719
1683986548.1270552,190,74.19656372070312
1683986554.2957487,191,44.70653533935547
1683986559.4088717,192,90.00004577636719
1683986565.2877843,193,88.80003356933594
1683986571.6537762,194,15.469930648803711
1683986577.9676108,195,53.56397247314453
1683986584.5608191,196,65.14353942871094
1683986591.0275464,197,39.074214935302734
1683986597.2747812,198,-2.962829351425171
1683986603.514005,199,56.27637481689453
1683986609.6717594,200,54.3630485534668
1683986615.7559776,201,34.9892463684082
1683986621.8363495,202,23.382349014282227
1683986627.087499,203,89.80004119873047
1683986633.2890995,204,21.577362060546875
1683986639.489846,205,85.45923614501953
1683986644.1234813,206,90.99998474121094
1683986650.2187238,207,72.19540405273438
1683986656.436461,208,46.34955596923828
1683986662.4816875,209,36.7581672668457
1683986668.9704142,210,68.44556427001953
1683986675.1841977,211,30.437091827392578
1683986681.3893943,212,45.036231994628906
1683986687.6621008,213,-10.935284614562988
1683986693.910332,214,14.216404914855957
1683986700.1616924,215,79.59373474121094
1683986706.3507938,216,28.41558265686035
1683986712.4046025,217,29.645008087158203
1683986718.6432486,218,34.04441833496094
1683986724.799026,219,38.61419677734375
1683986730.9122462,220,71.53958892822266
1683986736.9844568,221,87.3527603149414
1683986740.974617,222,91.90000915527344
1683986747.2343018,223,22.8293514251709
1683986753.316205,224,65.0988540649414
1683986759.5128646,225,46.33173370361328
1683986765.677528,226,51.72538375854492
1683986771.7769911,227,32.76625442504883
1683986777.9919672,228,69.46971893310547
1683986784.2796586,229,37.083335876464844
1683986790.5318854,230,66.73976135253906
1683986796.781683,231,46.57823181152344
1683986803.2253556,232,19.00490379333496
1683986809.5685935,233,26.242679595947266
1683986815.8848274,234,87.70002746582031
1683986822.1340528,235,81.24087524414062
1683986828.1887991,236,8.04377555847168
1683986834.2270308,237,54.63684844970703
1683986839.7137516,238,89.0999984741211
1683986845.8589308,239,67.89219665527344
1683986851.9490314,240,32.69940948486328
1683986858.0649388,241,55.530311584472656
1683986864.3186393,242,37.878196716308594
1683986870.4668357,243,36.243019104003906
1683986876.5976768,244,31.349483489990234
1683986882.7328146,245,22.492887496948242
1683986888.9551961,246,41.4682731628418
1683986895.1754246,247,61.17627716064453
1683986901.397971,248,68.4798812866211
1683986907.6992452,249,40.88130187988281
1683986913.9574397,250,64.79969787597656
1683986920.385804,251,63.21644973754883
1683986926.804734,252,49.363197326660156
1683986933.0402322,253,83.77979278564453
1683986938.3479633,254,89.15735626220703
1683986941.8139794,255,93.5
1683986947.8137355,256,88.40006256103516
1683986954.6619503,257,73.87682342529297
1683986960.8718193,258,34.08924865722656
1683986967.1213958,259,43.8636360168457
1683986974.1531677,260,57.99646759033203
1683986981.0844355,261,42.557838439941406
1683986987.90592,262,35.47688674926758
1683986994.0548398,263,41.63533401489258
1683987000.2576127,264,49.81671142578125
1683987006.843368,265,47.41193389892578
1683987013.680169,266,72.0188217163086
1683987019.1058652,267,89.15327453613281
1683987025.9315555,268,73.71217346191406
1683987032.5423954,269,51.69215774536133
1683987039.0475006,270,49.26471710205078
1683987045.8703058,271,38.819637298583984
1683987052.8960302,272,67.10623931884766
1683987059.2528548,273,44.427711486816406
1683987065.404613,274,22.314800262451172
1683987071.6317213,275,35.80027770996094
1683987078.0160341,276,33.48540496826172
1683987084.116247,277,52.01128005981445
1683987090.9549778,278,40.08496856689453
1683987097.2395132,279,47.03082275390625
1683987103.7494292,280,57.188392639160156
1683987110.0507238,281,42.07270431518555
1683987116.476897,282,35.41090774536133
1683987122.913798,283,44.704017639160156
1683987129.1553597,284,40.82392120361328
1683987135.4940891,285,37.50000762939453
1683987141.875849,286,34.787940979003906
1683987148.1447346,287,24.686616897583008
1683987154.767822,288,73.79524993896484
1683987161.1725404,289,41.389705657958984
1683987167.4013543,290,40.84288787841797
1683987173.5315642,291,57.9477653503418
1683987179.5852206,292,37.06141662597656
1683987185.7371452,293,24.318838119506836
1683987192.0061288,294,27.555614471435547
1683987198.1159143,295,36.29154586791992
1683987204.2666483,296,80.55358123779297
1683987210.3759081,297,65.60653686523438
1683987216.44405,298,76.10396575927734
1683987222.4843175,299,42.31584930419922
